Monster	AttackStyle	XP/hr	GP/hr	Cost/hr	Profitability	XP	Options
Kalphite Guardian	range	88.2k XP/hr	101.1k GP/hr	174.5k cost gp/hr	0.6	85173	
Kalphite Guardian	mage	88.9k XP/hr	91.7k GP/hr	175.8k cost gp/hr	0.5	85173	
Kalphite Guardian	range-def	86.3k XP/hr	97.7k GP/hr	170.7k cost gp/hr	0.6	85173	
Kalphite Guardian	mage-def	87.1k XP/hr	72.6k GP/hr	172.3k cost gp/hr	0.4	85173	
Kalphite Guardian	range	89.6k XP/hr	63.8k GP/hr	177.2k cost gp/hr	0.4	85173	
Kalphite Guardian	mage	87.1k XP/hr	106.1k GP/hr	172.3k cost gp/hr	0.6	85173	
Kalphite Guardian	range-def	89.4k XP/hr	102.1k GP/hr	176.8k cost gp/hr	0.6	85173	
Kalphite Guardian	mage-def	85.4k XP/hr	57.8k GP/hr	169k cost gp/hr	0.3	85173	
Kalphite Guardian	atk-str-def	87.7k XP/hr	97.2k GP/hr	173.5k cost gp/hr	0.6	85171	
Kalphite Guardian	atk-str-def	89.6k XP/hr	71.1k GP/hr	177.2k cost gp/hr	0.4	85171	
Kalphite Soldier	atk-str-def	88.4k XP/hr	114.5k GP/hr	760.1k cost gp/hr	0.2	84907	
Hellhound	mage	84.4k XP/hr	361.7k GP/hr	413.7k cost gp/hr	0.9	84806	
Black bear	range	89.6k XP/hr	331.4k GP/hr	0 cost gp/hr		84663	
Black bear	mage	91.1k XP/hr	336.7k GP/hr	0 cost gp/hr		84663	
Black bear	range-def	86.7k XP/hr	320.4k GP/hr	0 cost gp/hr		84663	
Black bear	mage-def	87.4k XP/hr	323.1k GP/hr	0 cost gp/hr		84663	
Black bear	range	89k XP/hr	329.1k GP/hr	0 cost gp/hr		84663	
Black bear	mage	90k XP/hr	332.9k GP/hr	0 cost gp/hr		84663	
Black bear	range-def	87.5k XP/hr	323.6k GP/hr	0 cost gp/hr		84663	
Black bear	mage-def	88.9k XP/hr	328.6k GP/hr	0 cost gp/hr		84663	
Black bear	atk-str-def	87.9k XP/hr	325k GP/hr	0 cost gp/hr		84662	
Black bear	atk-str-def	88.3k XP/hr	326.2k GP/hr	0 cost gp/hr		84662	
Mounted terrorbird gnome	atk-str-def	85.6k XP/hr	60.7k GP/hr	430.2k cost gp/hr	0.1	84043	
Mounted terrorbird gnome	range	88.5k XP/hr	62.7k GP/hr	444.4k cost gp/hr	0.1	84043	
Mounted terrorbird gnome	mage	85.9k XP/hr	60.9k GP/hr	431.6k cost gp/hr	0.1	84043	
Mounted terrorbird gnome	range-def	84.3k XP/hr	59.8k GP/hr	423.4k cost gp/hr	0.1	84043	
Mounted terrorbird gnome	mage-def	87.7k XP/hr	62.1k GP/hr	440.4k cost gp/hr	0.1	84043	
Vampyre Juvinate	range	89.6k XP/hr	209.2k GP/hr	0 cost gp/hr		83361	
Vampyre Juvinate	mage	87.1k XP/hr	285.7k GP/hr	0 cost gp/hr		83361	
Vampyre Juvinate	range-def	88.4k XP/hr	349.3k GP/hr	0 cost gp/hr		83361	
Vampyre Juvinate	mage-def	86k XP/hr	226.3k GP/hr	0 cost gp/hr		83361	
Vampyre Juvinate	range	89.4k XP/hr	310.1k GP/hr	0 cost gp/hr		83361	
Vampyre Juvinate	mage	85.7k XP/hr	230.6k GP/hr	0 cost gp/hr		83361	
Vampyre Juvinate	range-def	86.4k XP/hr	201.4k GP/hr	0 cost gp/hr		83361	
Vampyre Juvinate	mage-def	87.1k XP/hr	185.8k GP/hr	0 cost gp/hr		83361	
Vampyre Juvinate	range	86.4k XP/hr	230k GP/hr	0 cost gp/hr		83361	
Vampyre Juvinate	mage	89.9k XP/hr	248.6k GP/hr	0 cost gp/hr		83361	
Vampyre Juvinate	range-def	89.7k XP/hr	210.8k GP/hr	0 cost gp/hr		83361	
Vampyre Juvinate	mage-def	87.1k XP/hr	187.5k GP/hr	0 cost gp/hr		83361	
Vampyre Juvinate	atk-str-def	87.1k XP/hr	202.6k GP/hr	0 cost gp/hr		83360	
Vampyre Juvinate	atk-str-def	89.4k XP/hr	181.7k GP/hr	0 cost gp/hr		83360	
Vampyre Juvinate	atk-str-def	86.7k XP/hr	231.2k GP/hr	0 cost gp/hr		83360	
Grizzly bear cub	range	90k XP/hr	282.3k GP/hr	0 cost gp/hr		83014	
Grizzly bear cub	mage	86.5k XP/hr	271.2k GP/hr	0 cost gp/hr		83014	
Grizzly bear cub	range-def	87.2k XP/hr	273.5k GP/hr	0 cost gp/hr		83014	
Grizzly bear cub	mage-def	88.7k XP/hr	278.2k GP/hr	0 cost gp/hr		83014	
Grizzly bear cub	range	90k XP/hr	282.3k GP/hr	0 cost gp/hr		83014	
Grizzly bear cub	mage	85.2k XP/hr	267k GP/hr	0 cost gp/hr		83014	
Grizzly bear cub	range-def	86.1k XP/hr	270k GP/hr	0 cost gp/hr		83014	
Grizzly bear cub	mage-def	89.9k XP/hr	282k GP/hr	0 cost gp/hr		83014	
Grizzly bear cub	range	85.5k XP/hr	268k GP/hr	0 cost gp/hr		83014	
Grizzly bear cub	mage	86.4k XP/hr	271.1k GP/hr	0 cost gp/hr		83014	
Grizzly bear cub	range-def	88.5k XP/hr	277.4k GP/hr	0 cost gp/hr		83014	
Grizzly bear cub	mage-def	90.2k XP/hr	282.8k GP/hr	0 cost gp/hr		83014	
Grizzly bear cub	atk-str-def	85.1k XP/hr	267k GP/hr	0 cost gp/hr		83012	
Grizzly bear cub	atk-str-def	85.6k XP/hr	268.5k GP/hr	0 cost gp/hr		83012	
Grizzly bear cub	atk-str-def	87.9k XP/hr	275.8k GP/hr	0 cost gp/hr		83012	
Iorwerth Warrior	atk-str-def	82.3k XP/hr	168.9k GP/hr	131.9k cost gp/hr	1.3	82268	
Iorwerth Warrior	range	84.6k XP/hr	3.7m GP/hr	135.5k cost gp/hr	27.1	82268	
Iorwerth Warrior	mage	81.7k XP/hr	147.2k GP/hr	130.9k cost gp/hr	1.1	82268	
Iorwerth Warrior	range-def	83.7k XP/hr	1.9m GP/hr	134.1k cost gp/hr	14.1	82268	
Iorwerth Warrior	mage-def	82.6k XP/hr	202.3k GP/hr	132.4k cost gp/hr	1.5	82268	
Iorwerth Warrior	atk-str-def	81.9k XP/hr	120.4k GP/hr	131.2k cost gp/hr	0.9	82268	
Iorwerth Warrior	range	85.8k XP/hr	179.3k GP/hr	137.5k cost gp/hr	1.3	82268	
Iorwerth Warrior	mage	82.6k XP/hr	145.5k GP/hr	132.4k cost gp/hr	1.1	82268	
Iorwerth Warrior	range-def	86.3k XP/hr	141.7k GP/hr	138.3k cost gp/hr	1.0	82268	
Iorwerth Warrior	mage-def	83.4k XP/hr	195.4k GP/hr	133.6k cost gp/hr	1.5	82268	
Scorpion	range	86k XP/hr	0 GP/hr	393.5k cost gp/hr	0.0	82214	
Scorpion	mage	85.9k XP/hr	0 GP/hr	393.3k cost gp/hr	0.0	82214	
Scorpion	range-def	82.6k XP/hr	0 GP/hr	378.2k cost gp/hr	0.0	82214	
Scorpion	mage-def	83.1k XP/hr	0 GP/hr	380.4k cost gp/hr	0.0	82214	
Scorpion	atk-str-def	84.5k XP/hr	0 GP/hr	386.6k cost gp/hr	0.0	82213	
Ogress Shaman	range	83.4k XP/hr	338.3k GP/hr	154k cost gp/hr	2.2	82167	
Ogress Shaman	mage	83.1k XP/hr	330.7k GP/hr	153.3k cost gp/hr	2.2	82167	
Ogress Shaman	range-def	85.8k XP/hr	278.5k GP/hr	158.3k cost gp/hr	1.8	82167	
Ogress Shaman	mage-def	82.4k XP/hr	302k GP/hr	152k cost gp/hr	2.0	82167	
Ogress Shaman	range	81.9k XP/hr	326.2k GP/hr	151.2k cost gp/hr	2.2	82167	
Ogress Shaman	mage	81.8k XP/hr	337.8k GP/hr	150.9k cost gp/hr	2.2	82167	
Ogress Shaman	range-def	82k XP/hr	371.6k GP/hr	151.4k cost gp/hr	2.5	82167	
Ogress Shaman	mage-def	84.4k XP/hr	326.5k GP/hr	155.8k cost gp/hr	2.1	82167	
Ogress Shaman	range	84.7k XP/hr	358.2k GP/hr	156.3k cost gp/hr	2.3	82167	
Ogress Shaman	mage	86.5k XP/hr	412.2k GP/hr	159.6k cost gp/hr	2.6	82167	
Ogress Shaman	range-def	86.4k XP/hr	477.7k GP/hr	159.5k cost gp/hr	3.0	82167	
Ogress Shaman	mage-def	84.6k XP/hr	315.6k GP/hr	156.2k cost gp/hr	2.0	82167	
Ogress Warrior	range	87.2k XP/hr	382.4k GP/hr	0 cost gp/hr		82167	
Ogress Warrior	mage	89k XP/hr	384.6k GP/hr	0 cost gp/hr		82167	
Ogress Warrior	range-def	84.6k XP/hr	418.8k GP/hr	0 cost gp/hr		82167	
Ogress Warrior	mage-def	87.3k XP/hr	368.1k GP/hr	0 cost gp/hr		82167	
Ogress Warrior	range	85.3k XP/hr	340.1k GP/hr	0 cost gp/hr		82167	
Ogress Warrior	mage	86k XP/hr	258.6k GP/hr	0 cost gp/hr		82167	
Ogress Warrior	range-def	88.4k XP/hr	281.1k GP/hr	0 cost gp/hr		82167	
Ogress Warrior	mage-def	89.1k XP/hr	492.9k GP/hr	0 cost gp/hr		82167	
Ogress Warrior	range	87.4k XP/hr	311.3k GP/hr	0 cost gp/hr		82167	
Ogress Warrior	mage	88.7k XP/hr	265.8k GP/hr	0 cost gp/hr		82167	
Ogress Warrior	range-def	84.6k XP/hr	384k GP/hr	0 cost gp/hr		82167	
Ogress Warrior	mage-def	87.3k XP/hr	351.1k GP/hr	0 cost gp/hr		82167	
Ogress Shaman	atk-str-def	83.7k XP/hr	315.4k GP/hr	154.5k cost gp/hr	2.0	82165	
Ogress Shaman	atk-str-def	86.5k XP/hr	315.7k GP/hr	159.7k cost gp/hr	2.0	82165	
Ogress Shaman	atk-str-def	82.1k XP/hr	276.5k GP/hr	151.5k cost gp/hr	1.8	82165	
Ogress Warrior	atk-str-def	86.6k XP/hr	431.4k GP/hr	0 cost gp/hr		82165	
Ogress Warrior	atk-str-def	84.1k XP/hr	355.4k GP/hr	0 cost gp/hr		82165	
Ogress Warrior	atk-str-def	85.9k XP/hr	290.8k GP/hr	0 cost gp/hr		82165	
Kalphite Soldier	mage	83.4k XP/hr	114.9k GP/hr	743.7k cost gp/hr	0.2	81843	
Skeleton	range	82.4k XP/hr	529.7k GP/hr	232.8k cost gp/hr	2.3	81688	
Skeleton	mage	83.7k XP/hr	475k GP/hr	236.7k cost gp/hr	2.0	81688	
Skeleton	range-def	83.7k XP/hr	498k GP/hr	236.6k cost gp/hr	2.1	81688	
Skeleton	mage-def	83.4k XP/hr	494.2k GP/hr	235.8k cost gp/hr	2.1	81688	
Skeleton	range	82.7k XP/hr	464k GP/hr	233.7k cost gp/hr	2.0	81688	
Skeleton	mage	81.2k XP/hr	486.7k GP/hr	229.4k cost gp/hr	2.1	81688	
Skeleton	range-def	83.9k XP/hr	489.7k GP/hr	237.1k cost gp/hr	2.1	81688	
Skeleton	mage-def	83.7k XP/hr	503.9k GP/hr	236.5k cost gp/hr	2.1	81688	
Skeleton	atk-str-def	85.3k XP/hr	491.3k GP/hr	241.2k cost gp/hr	2.0	81686	
Skeleton	atk-str-def	85.9k XP/hr	478.7k GP/hr	242.8k cost gp/hr	2.0	81686	
The Leviathan	range-def	87.5k XP/hr	62.7k GP/hr	1.6m cost gp/hr	0.0	81668	
The Leviathan	range	83.7k XP/hr	1.8m GP/hr	1.5m cost gp/hr	1.2	81668	
The Whisperer	mage	86.2k XP/hr	437.2k GP/hr	777.3k cost gp/hr	0.6	81668	
The Whisperer	range-def	83.7k XP/hr	350.5k GP/hr	754.3k cost gp/hr	0.5	81668	
Skeleton fremennik	range	84.3k XP/hr	170.4k GP/hr	235.3k cost gp/hr	0.7	81655	
Skeleton fremennik	mage	84.7k XP/hr	222.4k GP/hr	236.5k cost gp/hr	0.9	81655	
Skeleton fremennik	range-def	85.1k XP/hr	158.7k GP/hr	237.4k cost gp/hr	0.7	81655	
Skeleton fremennik	mage-def	83.1k XP/hr	157.1k GP/hr	231.9k cost gp/hr	0.7	81655	
Skeleton fremennik	range	85.1k XP/hr	154.7k GP/hr	237.6k cost gp/hr	0.7	81655	
Skeleton fremennik	mage	84.7k XP/hr	217.5k GP/hr	236.5k cost gp/hr	0.9	81655	
Skeleton fremennik	range-def	84.1k XP/hr	216.7k GP/hr	234.8k cost gp/hr	0.9	81655	
Skeleton fremennik	mage-def	85.5k XP/hr	202.4k GP/hr	238.7k cost gp/hr	0.8	81655	
Skeleton fremennik	range	83.3k XP/hr	170.5k GP/hr	232.4k cost gp/hr	0.7	81655	
Skeleton fremennik	mage	83.8k XP/hr	204k GP/hr	234k cost gp/hr	0.9	81655	
Skeleton fremennik	range-def	82.2k XP/hr	220k GP/hr	229.5k cost gp/hr	1.0	81655	
Skeleton fremennik	mage-def	84.2k XP/hr	167.8k GP/hr	235.1k cost gp/hr	0.7	81655	
Skeleton fremennik	atk-str-def	85.2k XP/hr	209.8k GP/hr	237.7k cost gp/hr	0.9	81653	
Skeleton fremennik	atk-str-def	81.8k XP/hr	175.6k GP/hr	228.5k cost gp/hr	0.8	81653	
Skeleton fremennik	atk-str-def	81.8k XP/hr	170.1k GP/hr	228.4k cost gp/hr	0.7	81653	
Sulphur Lizard	atk-str-def	82.6k XP/hr	251.3k GP/hr	255.1k cost gp/hr	1.0	81549	
Sulphur Lizard	range	81.8k XP/hr	251.1k GP/hr	252.5k cost gp/hr	1.0	81549	
Sulphur Lizard	mage	82.2k XP/hr	262.9k GP/hr	253.6k cost gp/hr	1.0	81549	
Sulphur Lizard	range-def	84.8k XP/hr	255.4k GP/hr	261.7k cost gp/hr	1.0	81549	
Sulphur Lizard	mage-def	81.2k XP/hr	268.4k GP/hr	250.6k cost gp/hr	1.1	81549	
Sulphur Lizard	atk-str-def	84.9k XP/hr	250.5k GP/hr	262.1k cost gp/hr	1.0	81549	
Sulphur Lizard	range	85.3k XP/hr	243.7k GP/hr	263.2k cost gp/hr	0.9	81549	
Sulphur Lizard	mage	85.5k XP/hr	271.2k GP/hr	263.9k cost gp/hr	1.0	81549	
Sulphur Lizard	range-def	85.6k XP/hr	261.7k GP/hr	264.3k cost gp/hr	1.0	81549	
Sulphur Lizard	mage-def	85.1k XP/hr	271.8k GP/hr	262.6k cost gp/hr	1.0	81549	
Baby blue Dragon	range	83.5k XP/hr	306k GP/hr	171.5k cost gp/hr	1.8	81549	
Baby blue Dragon	mage	82.7k XP/hr	298.9k GP/hr	169.8k cost gp/hr	1.8	81549	
Baby blue Dragon	range-def	81.5k XP/hr	308.6k GP/hr	167.3k cost gp/hr	1.8	81549	
Baby blue Dragon	mage-def	84k XP/hr	303.8k GP/hr	172.6k cost gp/hr	1.8	81549	
Baby blue Dragon	range	84.1k XP/hr	304k GP/hr	172.7k cost gp/hr	1.8	81549	
Baby blue Dragon	mage	84.7k XP/hr	312.7k GP/hr	174k cost gp/hr	1.8	81549	
Baby blue Dragon	range-def	82.8k XP/hr	303.5k GP/hr	170.1k cost gp/hr	1.8	81549	
Baby blue Dragon	mage-def	81.6k XP/hr	305.3k GP/hr	167.7k cost gp/hr	1.8	81549	
Baby blue Dragon	range	85.8k XP/hr	316.4k GP/hr	176.1k cost gp/hr	1.8	81549	
Baby blue Dragon	mage	83.2k XP/hr	305.1k GP/hr	171k cost gp/hr	1.8	81549	
Baby blue Dragon	range-def	83.3k XP/hr	303.4k GP/hr	171.2k cost gp/hr	1.8	81549	
Baby blue Dragon	mage-def	82.7k XP/hr	305.1k GP/hr	169.8k cost gp/hr	1.8	81549	
Hellhound	atk-str-def	84.1k XP/hr	359.7k GP/hr	429.9k cost gp/hr	0.8	81357	
Giant crypt spider	range	83.8k XP/hr	0 GP/hr	141k cost gp/hr	0.0	80163	
Giant crypt spider	mage	82.4k XP/hr	0 GP/hr	138.6k cost gp/hr	0.0	80163	
Giant crypt spider	range-def	81.8k XP/hr	0 GP/hr	137.5k cost gp/hr	0.0	80163	
Giant crypt spider	mage-def	82.4k XP/hr	0 GP/hr	138.5k cost gp/hr	0.0	80163	
Giant crypt spider	range	82.8k XP/hr	0 GP/hr	139.3k cost gp/hr	0.0	80163	
Giant crypt spider	mage	79.8k XP/hr	0 GP/hr	134.2k cost gp/hr	0.0	80163	
Giant crypt spider	range-def	82.3k XP/hr	0 GP/hr	138.4k cost gp/hr	0.0	80163	
Giant crypt spider	mage-def	83.4k XP/hr	0 GP/hr	140.2k cost gp/hr	0.0	80163	
Giant crypt spider	range	83.8k XP/hr	0 GP/hr	140.9k cost gp/hr	0.0	80163	
Giant crypt spider	mage	81.8k XP/hr	0 GP/hr	137.5k cost gp/hr	0.0	80163	
Giant crypt spider	range-def	82.5k XP/hr	0 GP/hr	138.8k cost gp/hr	0.0	80163	
Giant crypt spider	mage-def	82.8k XP/hr	0 GP/hr	139.2k cost gp/hr	0.0	80163	
Giant crypt spider	atk-str-def	80.5k XP/hr	0 GP/hr	135.3k cost gp/hr	0.0	80162	
Giant crypt spider	atk-str-def	82.8k XP/hr	0 GP/hr	139.3k cost gp/hr	0.0	80162	
Giant crypt spider	atk-str-def	81k XP/hr	0 GP/hr	136.2k cost gp/hr	0.0	80162	
Tortured soul	atk-str-def	80.4k XP/hr	128.6k GP/hr	198.5k cost gp/hr	0.6	79918	
Tortured soul	range	80.1k XP/hr	75.6k GP/hr	197.7k cost gp/hr	0.4	79918	
Tortured soul	mage	82.1k XP/hr	157.5k GP/hr	202.6k cost gp/hr	0.8	79918	
Tortured soul	range-def	79.3k XP/hr	117.8k GP/hr	195.6k cost gp/hr	0.6	79918	
Tortured soul	mage-def	81.7k XP/hr	107.5k GP/hr	201.6k cost gp/hr	0.5	79918	
Tortured soul	atk-str-def	81.3k XP/hr	89k GP/hr	200.5k cost gp/hr	0.4	79918	
Tortured soul	range	83k XP/hr	98.3k GP/hr	204.9k cost gp/hr	0.5	79918	
Tortured soul	mage	83.9k XP/hr	160.5k GP/hr	207.1k cost gp/hr	0.8	79918	
Tortured soul	range-def	83k XP/hr	15.7k GP/hr	204.8k cost gp/hr	0.1	79918	
Tortured soul	mage-def	81.9k XP/hr	33.7k GP/hr	202.1k cost gp/hr	0.2	79918	
Tortured soul	atk-str-def	82.8k XP/hr	63k GP/hr	204.3k cost gp/hr	0.3	79918	
Tortured soul	range	81.2k XP/hr	113.1k GP/hr	200.4k cost gp/hr	0.6	79918	
Tortured soul	mage	83.7k XP/hr	103.7k GP/hr	206.6k cost gp/hr	0.5	79918	
Tortured soul	range-def	83.7k XP/hr	90.4k GP/hr	206.6k cost gp/hr	0.4	79918	
Tortured soul	mage-def	83.1k XP/hr	83k GP/hr	205k cost gp/hr	0.4	79918	
Dagannoth Rex	atk-str-def	80.2k XP/hr	530.1k GP/hr	203k cost gp/hr	2.6	79510	
Dagannoth Rex	range	84.8k XP/hr	761.5k GP/hr	214.4k cost gp/hr	3.6	79510	
Dagannoth Rex	mage	83k XP/hr	5.6m GP/hr	210k cost gp/hr	26.5	79510	
Dagannoth Rex	range-def	81k XP/hr	5.3m GP/hr	204.9k cost gp/hr	25.7	79510	
Dagannoth Rex	mage-def	84.9k XP/hr	535.8k GP/hr	214.7k cost gp/hr	2.5	79510	
Dagannoth Rex	atk-str-def	80.8k XP/hr	490.7k GP/hr	204.4k cost gp/hr	2.4	79510	
Dagannoth Rex	range	81.1k XP/hr	637.4k GP/hr	205.2k cost gp/hr	3.1	79510	
Dagannoth Rex	mage	85k XP/hr	586.5k GP/hr	215k cost gp/hr	2.7	79510	
Dagannoth Rex	range-def	83.5k XP/hr	5.5m GP/hr	211.2k cost gp/hr	25.9	79510	
Dagannoth Rex	mage-def	82.5k XP/hr	464.2k GP/hr	208.7k cost gp/hr	2.2	79510	
Dagannoth Rex	atk-str-def	81.1k XP/hr	5.3m GP/hr	205.2k cost gp/hr	25.9	79510	
Dagannoth Rex	range	84.2k XP/hr	647.3k GP/hr	213.1k cost gp/hr	3.0	79510	
Dagannoth Rex	mage	84.1k XP/hr	504.8k GP/hr	212.7k cost gp/hr	2.4	79510	
Dagannoth Rex	range-def	81.7k XP/hr	469k GP/hr	206.8k cost gp/hr	2.3	79510	
Dagannoth Rex	mage-def	83k XP/hr	489.6k GP/hr	210k cost gp/hr	2.3	79510	
Desert Wolf	atk-str-def	82.7k XP/hr	314.1k GP/hr	335.6k cost gp/hr	0.9	79374	
Desert Wolf	range	82.1k XP/hr	311.7k GP/hr	333.1k cost gp/hr	0.9	79374	
Desert Wolf	mage	79.6k XP/hr	302.3k GP/hr	323k cost gp/hr	0.9	79374	
Desert Wolf	range-def	80.2k XP/hr	304.5k GP/hr	325.4k cost gp/hr	0.9	79374	
Desert Wolf	mage-def	82.3k XP/hr	312.6k GP/hr	334k cost gp/hr	0.9	79374	
Terrorbird	atk-str-def	81.3k XP/hr	61k GP/hr	370.5k cost gp/hr	0.2	79374	
Terrorbird	range	79.8k XP/hr	59.9k GP/hr	363.6k cost gp/hr	0.2	79374	
Terrorbird	mage	83k XP/hr	62.3k GP/hr	378.2k cost gp/hr	0.2	79374	
Terrorbird	range-def	80.8k XP/hr	60.6k GP/hr	368.2k cost gp/hr	0.2	79374	
Terrorbird	mage-def	80k XP/hr	60.1k GP/hr	364.7k cost gp/hr	0.2	79374	
Guard Bandit	atk-str-def	84.7k XP/hr	393.5k GP/hr	0 cost gp/hr		79294	
Guard Bandit	range	83.5k XP/hr	387.6k GP/hr	0 cost gp/hr		79294	
Guard Bandit	mage	84.3k XP/hr	391.5k GP/hr	0 cost gp/hr		79294	
Guard Bandit	range-def	85.9k XP/hr	370.4k GP/hr	0 cost gp/hr		79294	
Guard Bandit	mage-def	84.1k XP/hr	390.6k GP/hr	0 cost gp/hr		79294	
Guard Bandit	atk-str-def	82.7k XP/hr	384.1k GP/hr	0 cost gp/hr		79294	
Guard Bandit	range	85.1k XP/hr	367.1k GP/hr	0 cost gp/hr		79294	
Guard Bandit	mage	85.5k XP/hr	368.8k GP/hr	0 cost gp/hr		79294	
Guard Bandit	range-def	83k XP/hr	385.3k GP/hr	0 cost gp/hr		79294	
Guard Bandit	mage-def	81.2k XP/hr	376.9k GP/hr	0 cost gp/hr		79294	
Banshee	range	82k XP/hr	257.8k GP/hr	0 cost gp/hr		78403	
Banshee	mage	80.2k XP/hr	273.5k GP/hr	0 cost gp/hr		78403	
Banshee	range-def	81.1k XP/hr	245.9k GP/hr	0 cost gp/hr		78403	
Banshee	mage-def	81.7k XP/hr	278.1k GP/hr	0 cost gp/hr		78403	
Banshee	range	82.1k XP/hr	271.1k GP/hr	0 cost gp/hr		78403	
Banshee	mage	82.2k XP/hr	338.8k GP/hr	0 cost gp/hr		78403	
Banshee	range-def	84.7k XP/hr	292.8k GP/hr	0 cost gp/hr		78403	
Banshee	mage-def	81k XP/hr	313.8k GP/hr	0 cost gp/hr		78403	
Banshee	range	81.1k XP/hr	207.7k GP/hr	0 cost gp/hr		78403	
Banshee	mage	81.7k XP/hr	201.1k GP/hr	0 cost gp/hr		78403	
Banshee	range-def	81.6k XP/hr	257.8k GP/hr	0 cost gp/hr		78403	
Banshee	mage-def	80.6k XP/hr	279.5k GP/hr	0 cost gp/hr		78403	
Banshee	atk-str-def	82.7k XP/hr	318.6k GP/hr	0 cost gp/hr		78401	
Banshee	atk-str-def	82.6k XP/hr	257.3k GP/hr	0 cost gp/hr		78401	
Banshee	atk-str-def	83.8k XP/hr	290.3k GP/hr	0 cost gp/hr		78401	
Hellhound	mage-def	79.4k XP/hr	325.6k GP/hr	421.4k cost gp/hr	0.8	78395	
Chaos Golem	atk-str-def	81.3k XP/hr	59.4k GP/hr	0 cost gp/hr		78159	
Chaos Golem	range	84.9k XP/hr	61.9k GP/hr	0 cost gp/hr		78159	
Chaos Golem	mage	81.3k XP/hr	56.8k GP/hr	0 cost gp/hr		78159	
Chaos Golem	range-def	84.1k XP/hr	60.4k GP/hr	0 cost gp/hr		78159	
Chaos Golem	mage-def	81.5k XP/hr	61.3k GP/hr	0 cost gp/hr		78159	
Chaos Golem	atk-str-def	82.5k XP/hr	57.6k GP/hr	0 cost gp/hr		78159	
Chaos Golem	range	85.1k XP/hr	59.9k GP/hr	0 cost gp/hr		78159	
Chaos Golem	mage	83.6k XP/hr	55.8k GP/hr	0 cost gp/hr		78159	
Chaos Golem	range-def	81.9k XP/hr	64.4k GP/hr	0 cost gp/hr		78159	
Chaos Golem	mage-def	81.6k XP/hr	59.5k GP/hr	0 cost gp/hr		78159	
Chaos Golem	atk-str-def	83.7k XP/hr	54.4k GP/hr	0 cost gp/hr		78159	
Chaos Golem	range	80.4k XP/hr	62.4k GP/hr	0 cost gp/hr		78159	
Chaos Golem	mage	82.9k XP/hr	58.7k GP/hr	0 cost gp/hr		78159	
Chaos Golem	range-def	84.9k XP/hr	56k GP/hr	0 cost gp/hr		78159	
Chaos Golem	mage-def	83.1k XP/hr	62.1k GP/hr	0 cost gp/hr		78159	
Wild dog	range	78.2k XP/hr	32.2k GP/hr	169.7k cost gp/hr	0.2	77658	
Wild dog	mage	78.7k XP/hr	32.4k GP/hr	170.8k cost gp/hr	0.2	77658	
Wild dog	range-def	77.6k XP/hr	31.9k GP/hr	168.3k cost gp/hr	0.2	77658	
Wild dog	mage-def	77.4k XP/hr	31.9k GP/hr	167.9k cost gp/hr	0.2	77658	
Wild dog	range	81.6k XP/hr	33.6k GP/hr	177.1k cost gp/hr	0.2	77658	
Wild dog	mage	77.3k XP/hr	31.8k GP/hr	167.8k cost gp/hr	0.2	77658	
Wild dog	range-def	80.7k XP/hr	33.2k GP/hr	175.2k cost gp/hr	0.2	77658	
Wild dog	mage-def	81.4k XP/hr	33.5k GP/hr	176.5k cost gp/hr	0.2	77658	
Wild dog	atk-str-def	79.2k XP/hr	32.6k GP/hr	171.9k cost gp/hr	0.2	77656	
Wild dog	atk-str-def	77.6k XP/hr	31.9k GP/hr	168.3k cost gp/hr	0.2	77656	
Loar Shade	range	81.8k XP/hr	10.1k GP/hr	0 cost gp/hr		77572	
Loar Shade	mage	83.4k XP/hr	10.3k GP/hr	0 cost gp/hr		77572	
Loar Shade	range-def	80.2k XP/hr	9.9k GP/hr	0 cost gp/hr		77572	
Loar Shade	mage-def	83.7k XP/hr	10.3k GP/hr	0 cost gp/hr		77572	
Loar Shade	range	81k XP/hr	10k GP/hr	0 cost gp/hr		77572	
Loar Shade	mage	83.8k XP/hr	10.3k GP/hr	0 cost gp/hr		77572	
Loar Shade	range-def	80.9k XP/hr	10k GP/hr	0 cost gp/hr		77572	
Loar Shade	mage-def	81.8k XP/hr	10.1k GP/hr	0 cost gp/hr		77572	
Loar Shade	range	81.9k XP/hr	10.1k GP/hr	0 cost gp/hr		77572	
Loar Shade	mage	82.5k XP/hr	10.2k GP/hr	0 cost gp/hr		77572	
Loar Shade	range-def	82.2k XP/hr	10.1k GP/hr	0 cost gp/hr		77572	
Loar Shade	mage-def	80.7k XP/hr	10k GP/hr	0 cost gp/hr		77572	
Loar Shade	atk-str-def	80.2k XP/hr	9.9k GP/hr	0 cost gp/hr		77571	
Loar Shade	atk-str-def	83.4k XP/hr	10.3k GP/hr	0 cost gp/hr		77571	
Loar Shade	atk-str-def	81.2k XP/hr	10k GP/hr	0 cost gp/hr		77571	
Jackal	atk-str-def	78.7k XP/hr	74.4k GP/hr	361k cost gp/hr	0.2	77135	
Jackal	range	77.1k XP/hr	72.9k GP/hr	353.9k cost gp/hr	0.2	77135	
Jackal	mage	78.2k XP/hr	73.9k GP/hr	358.7k cost gp/hr	0.2	77135	
Jackal	range-def	81.2k XP/hr	76.7k GP/hr	372.5k cost gp/hr	0.2	77135	
Jackal	mage-def	77.5k XP/hr	73.2k GP/hr	355.5k cost gp/hr	0.2	77135	
